date,temperature,humidity,condition
2012-11-04 13:00:00,3.4,65,Cloudy
2012-11-04 14:00:00,3.4,61,Cloudy
2012-11-04 15:00:00,3.6,58,Cloudy
2012-11-04 16:00:00,3.5,56,Cloudy
2012-11-04 17:00:00,3.2,59,Cloudy
2012-11-04 18:00:00,3.0,58,Cloudy
2012-11-04 19:00:00,2.5,61,Cloudy
2012-11-04 20:00:00,2.2,58,Cloudy
2012-11-04 21:00:00,2.0,59,Cloudy
2012-11-04 22:00:00,1.8,60,Cloudy
2012-11-04 23:00:00,1.7,61,Cloudy
2012-11-05 00:00:00,1.5,62,Cloudy
2012-11-05 01:00:00,1.2,64,Cloudy
2012-11-05 02:00:00,1.3,58,Cloudy
2012-11-05 03:00:00,0.8,53,Cloudy
2012-11-05 04:00:00,0.4,58,Cloudy
2012-11-05 05:00:00,-1.1,66,Mostly Cloudy
2012-11-05 06:00:00,-0.6,72,Mostly Cloudy
2012-11-05 07:00:00,-0.3,66,Mostly Cloudy
2012-11-05 08:00:00,-0.5,67,Mainly Clear
2012-11-05 09:00:00,0.8,60,Mainly Clear
2012-11-05 10:00:00,1.8,52,Mainly Clear
2012-11-05 11:00:00,1.7,51,Mostly Cloudy
2012-11-05 12:00:00,1.8,49,Mostly Cloudy
2012-11-05 13:00:00,1.9,47,Mostly Cloudy
2012-11-05 14:00:00,1.8,47,Cloudy
2012-11-05 15:00:00,1.8,50,Mostly Cloudy
2012-11-05 16:00:00,1.1,59,Snow Showers
2012-11-05 17:00:00,0.9,52,Mostly Cloudy
2012-11-05 18:00:00,0.5,50,Mostly Cloudy
2012-11-05 19:00:00,-0.6,47,Mostly Cloudy
2012-11-05 20:00:00,-1.0,52,Mostly Cloudy
2012-11-05 21:00:00,-2.0,58,Mainly Clear
2012-11-05 22:00:00,-2.2,57,Mainly Clear
2012-11-05 23:00:00,-3.2,61,Mainly Clear
2012-11-06 00:00:00,-2.9,58,Mainly Clear
2012-11-06 01:00:00,-3.6,60,Clear
2012-11-06 02:00:00,-4.7,68,Clear
2012-11-06 03:00:00,-5.5,77,Clear
2012-11-06 04:00:00,-3.3,60,Mostly Cloudy
2012-11-06 05:00:00,-3.0,64,Mostly Cloudy
2012-11-06 06:00:00,-3.7,75,Mostly Cloudy
2012-11-06 07:00:00,-3.4,76,Mostly Cloudy
2012-11-06 08:00:00,-1.6,74,Mainly Clear
2012-11-06 09:00:00,-0.2,66,Mainly Clear
2012-11-06 10:00:00,0.4,62,Mostly Cloudy
2012-11-06 11:00:00,1.9,62,Mostly Cloudy
2012-11-06 12:00:00,1.5,56,Cloudy
2012-11-06 13:00:00,2.3,48,Mostly Cloudy
2012-11-06 14:00:00,2.1,49,Mostly Cloudy
2012-11-06 15:00:00,2.6,47,Mostly Cloudy
2012-11-06 16:00:00,1.9,47,Mostly Cloudy
2012-11-06 17:00:00,0.0,57,Mainly Clear
2012-11-06 18:00:00,-0.9,59,Clear
2012-11-06 19:00:00,-0.3,57,Clear
2012-11-06 20:00:00,-1.5,65,Clear
2012-11-06 21:00:00,-0.7,63,Clear
2012-11-06 22:00:00,-0.9,65,Clear
2012-11-06 23:00:00,-1.5,69,Clear
2012-11-07 00:00:00,-0.6,67,Clear
2012-11-07 01:00:00,-0.9,66,Clear
2012-11-07 02:00:00,-2.6,72,Clear
2012-11-07 03:00:00,-3.6,83,Clear
2012-11-07 04:00:00,-4.0,85,Clear
2012-11-07 05:00:00,-4.3,85,Clear
2012-11-07 06:00:00,-4.2,85,Mainly Clear
2012-11-07 07:00:00,-3.7,82,Mainly Clear
2012-11-07 08:00:00,-3.1,80,Mainly Clear
2012-11-07 09:00:00,-1.3,67,Mostly Cloudy
2012-11-07 10:00:00,0.0,60,Mostly Cloudy
2012-11-07 11:00:00,1.1,53,Mostly Cloudy
2012-11-07 12:00:00,2.1,49,Mostly Cloudy
2012-11-07 13:00:00,2.4,48,Mostly Cloudy
2012-11-07 14:00:00,2.2,49,Mostly Cloudy
2012-11-07 15:00:00,1.8,49,Mostly Cloudy
2012-11-07 16:00:00,1.5,53,Mostly Cloudy
2012-11-07 17:00:00,1.2,58,Mainly Clear
2012-11-07 18:00:00,1.0,61,Mostly Cloudy
2012-11-07 19:00:00,1.4,55,Mainly Clear
2012-11-07 20:00:00,1.3,51,Mostly Cloudy
2012-11-07 21:00:00,0.8,59,Mainly Clear
2012-11-07 22:00:00,0.0,66,Clear
2012-11-07 23:00:00,-0.7,74,Mostly Cloudy
2012-11-08 00:00:00,-0.2,73,Mostly Cloudy
2012-11-08 01:00:00,-0.9,74,Mostly Cloudy
2012-11-08 02:00:00,-1.0,69,Mostly Cloudy
2012-11-08 03:00:00,-0.8,69,Mostly Cloudy
2012-11-08 04:00:00,-1.3,71,Mostly Cloudy
2012-11-08 05:00:00,-1.3,69,Mainly Clear
2012-11-08 06:00:00,-1.4,72,Mainly Clear
2012-11-08 07:00:00,-1.0,74,Mostly Cloudy
2012-11-08 08:00:00,-0.2,72,Mostly Cloudy
2012-11-08 09:00:00,0.8,68,Cloudy
2012-11-08 10:00:00,2.4,63,Mostly Cloudy
2012-11-08 11:00:00,2.6,62,Mostly Cloudy
2012-11-08 12:00:00,3.9,58,Mostly Cloudy
2012-11-08 13:00:00,4.7,56,Mostly Cloudy
2012-11-08 14:00:00,5.1,54,Mostly Cloudy
2012-11-08 15:00:00,5.2,54,Mostly Cloudy
2012-11-08 16:00:00,4.4,55,Mostly Cloudy
2012-11-08 17:00:00,3.2,58,Mostly Cloudy
2012-11-08 18:00:00,2.4,67,Mostly Cloudy
2012-11-08 19:00:00,1.8,69,Mostly Cloudy
2012-11-08 20:00:00,1.7,62,Mostly Cloudy
2012-11-08 21:00:00,0.5,69,Mainly Clear
2012-11-08 22:00:00,-0.3,72,Mainly Clear
2012-11-08 23:00:00,-1.3,76,Mainly Clear
2012-11-09 00:00:00,-3.4,84,Mainly Clear
2012-11-09 01:00:00,-3.7,85,Mainly Clear
2012-11-09 02:00:00,-4.3,86,Clear
2012-11-09 03:00:00,-3.6,86,Clear
2012-11-09 04:00:00,-3.4,87,Clear
2012-11-09 05:00:00,-5.4,91,Mainly Clear
2012-11-09 06:00:00,-3.2,89,Mainly Clear
2012-11-09 07:00:00,-2.5,88,Mostly Cloudy
2012-11-09 08:00:00,-1.6,86,Mostly Cloudy
2012-11-09 09:00:00,1.3,76,Mostly Cloudy
2012-11-09 10:00:00,2.3,66,Cloudy
2012-11-09 11:00:00,3.3,58,Mostly Cloudy
2012-11-09 12:00:00,3.4,60,Mostly Cloudy
2012-11-09 13:00:00,4.0,59,Cloudy
2012-11-09 14:00:00,4.8,58,Mostly Cloudy
2012-11-09 15:00:00,4.6,62,Cloudy
2012-11-09 16:00:00,4.5,63,Cloudy
2012-11-09 17:00:00,4.6,66,Cloudy
2012-11-09 18:00:00,4.6,69,Cloudy
2012-11-09 19:00:00,4.6,70,Cloudy
2012-11-09 20:00:00,4.2,72,Cloudy
2012-11-09 21:00:00,4.6,75,Cloudy
2012-11-09 22:00:00,4.5,76,Mostly Cloudy
2012-11-09 23:00:00,4.0,80,Mostly Cloudy
2012-11-10 00:00:00,2.8,84,Mostly Cloudy
2012-11-10 01:00:00,3.6,81,Mostly Cloudy
2012-11-10 02:00:00,2.7,79,Mainly Clear
2012-11-10 03:00:00,2.6,68,Mainly Clear
2012-11-10 04:00:00,1.1,71,Mainly Clear
2012-11-10 05:00:00,0.7,71,Mainly Clear
2012-11-10 06:00:00,-0.6,71,Mainly Clear
2012-11-10 07:00:00,-1.4,71,Clear
2012-11-10 08:00:00,0.4,68,Clear
2012-11-10 09:00:00,2.0,59,Clear
2012-11-10 10:00:00,2.4,54,Mainly Clear
2012-11-10 11:00:00,3.3,46,Mainly Clear
2012-11-10 12:00:00,4.2,42,Mainly Clear
2012-11-10 13:00:00,4.7,39,Mostly Cloudy
2012-11-10 14:00:00,5.6,38,Mostly Cloudy
2012-11-10 15:00:00,5.2,41,Mostly Cloudy
2012-11-10 16:00:00,3.6,42,Mostly Cloudy
2012-11-10 17:00:00,3.5,43,Mostly Cloudy
2012-11-10 18:00:00,3.4,46,Mostly Cloudy
2012-11-10 19:00:00,2.6,51,Mainly Clear
2012-11-10 20:00:00,2.6,56,Mainly Clear
2012-11-10 21:00:00,1.8,56,Clear
2012-11-10 22:00:00,0.9,67,Mainly Clear
2012-11-10 23:00:00,1.1,56,Mainly Clear
2012-11-11 00:00:00,2.4,49,Mostly Cloudy
2012-11-11 01:00:00,2.7,48,Mostly Cloudy
2012-11-11 02:00:00,3.0,45,Cloudy
2012-11-11 03:00:00,3.1,45,Cloudy
2012-11-11 04:00:00,0.9,68,Cloudy
2012-11-11 05:00:00,0.3,73,Rain
2012-11-11 06:00:00,0.5,81,Rain
2012-11-11 07:00:00,0.6,82,Cloudy
2012-11-11 08:00:00,0.6,83,Cloudy
2012-11-11 09:00:00,1.1,80,Cloudy
2012-11-11 10:00:00,1.7,85,Rain Showers
2012-11-11 11:00:00,2.9,80,Rain Showers
2012-11-11 12:00:00,3.7,78,Mostly Cloudy
2012-11-11 13:00:00,5.5,75,Mainly Clear
2012-11-11 14:00:00,6.3,72,Clear
2012-11-11 15:00:00,7.0,70,Mainly Clear
2012-11-11 16:00:00,6.6,71,Mostly Cloudy
2012-11-11 17:00:00,4.8,79,Mostly Cloudy
2012-11-11 18:00:00,3.3,85,Mainly Clear
2012-11-11 19:00:00,1.9,88,Clear
2012-11-11 20:00:00,1.5,89,Clear
2012-11-11 21:00:00,1.3,89,Mainly Clear
2012-11-11 22:00:00,1.0,90,Clear
2012-11-11 23:00:00,1.1,90,Clear
2012-11-12 00:00:00,0.9,92,Mainly Clear
2012-11-12 01:00:00,0.6,90,Mainly Clear
2012-11-12 02:00:00,0.4,92,Mainly Clear
2012-11-12 03:00:00,0.2,92,Clear
2012-11-12 04:00:00,-0.3,94,Clear
2012-11-12 05:00:00,-0.2,93,Clear
2012-11-12 06:00:00,-0.3,94,Mainly Clear
2012-11-12 07:00:00,-0.2,94,Mainly Clear
2012-11-12 08:00:00,1.0,93,Mainly Clear
2012-11-12 09:00:00,4.2,84,Mainly Clear
2012-11-12 10:00:00,7.2,76,Mostly Cloudy
2012-11-12 11:00:00,11.8,64,Mostly Cloudy
2012-11-12 12:00:00,17.5,55,Mostly Cloudy
2012-11-12 13:00:00,16.9,57,Mostly Cloudy
2012-11-12 14:00:00,16.3,59,Cloudy
2012-11-12 15:00:00,17.0,57,Cloudy
2012-11-12 16:00:00,16.7,56,Cloudy
2012-11-12 17:00:00,17.1,53,Mostly Cloudy
2012-11-12 18:00:00,17.1,52,Mainly Clear
2012-11-12 19:00:00,17.1,54,Mainly Clear
2012-11-12 20:00:00,16.4,56,Mostly Cloudy
2012-11-12 21:00:00,15.9,58,Cloudy
2012-11-12 22:00:00,16.0,60,Cloudy
2012-11-12 23:00:00,15.6,64,Cloudy
2012-11-13 00:00:00,14.8,73,Rain
2012-11-13 01:00:00,9.1,89,Rain
2012-11-13 02:00:00,8.0,88,Rain
2012-11-13 03:00:00,7.9,85,Rain
2012-11-13 04:00:00,6.2,86,Rain
2012-11-13 05:00:00,5.6,86,Rain
2012-11-13 06:00:00,5.7,85,Cloudy
2012-11-13 07:00:00,5.4,80,Cloudy
2012-11-13 08:00:00,5.2,74,Mostly Cloudy
2012-11-13 09:00:00,4.6,66,Mostly Cloudy
2012-11-13 10:00:00,4.7,65,Mostly Cloudy
2012-11-13 11:00:00,4.8,61,Mostly Cloudy
2012-11-13 12:00:00,6.1,57,Mostly Cloudy
2012-11-13 13:00:00,5.3,54,Mostly Cloudy
2012-11-13 14:00:00,5.6,41,Mainly Clear
2012-11-13 15:00:00,5.4,55,Mainly Clear
2012-11-13 16:00:00,4.9,48,Mainly Clear
2012-11-13 17:00:00,3.7,49,Clear
2012-11-13 18:00:00,2.5,56,Clear
2012-11-13 19:00:00,0.8,62,Clear
2012-11-13 20:00:00,-0.7,67,Clear
2012-11-13 21:00:00,-1.0,69,Clear
2012-11-13 22:00:00,-0.9,70,Clear
2012-11-13 23:00:00,-1.5,72,Clear
2012-11-14 00:00:00,-0.1,64,Clear
2012-11-14 01:00:00,-0.7,69,Clear
2012-11-14 02:00:00,-2.3,75,Clear
2012-11-14 03:00:00,-2.4,72,Clear
2012-11-14 04:00:00,-4.0,80,Clear
2012-11-14 05:00:00,-4.7,87,Clear
2012-11-14 06:00:00,-3.6,83,Clear
2012-11-14 07:00:00,-5.2,87,Clear
2012-11-14 08:00:00,-3.0,87,Clear
2012-11-14 09:00:00,0.6,76,Clear
2012-11-14 10:00:00,2.4,61,Clear
2012-11-14 11:00:00,4.6,50,Clear
2012-11-14 12:00:00,4.8,44,Mainly Clear
2012-11-14 13:00:00,4.8,43,Mainly Clear
2012-11-14 14:00:00,5.2,44,Clear
2012-11-14 15:00:00,4.6,41,Clear
2012-11-14 16:00:00,4.2,43,Mainly Clear
2012-11-14 17:00:00,3.6,45,Mainly Clear
2012-11-14 18:00:00,2.8,51,Clear
2012-11-14 19:00:00,2.5,54,Clear
2012-11-14 20:00:00,2.1,56,Clear
2012-11-14 21:00:00,1.8,56,Clear
2012-11-14 22:00:00,1.4,59,Clear
2012-11-14 23:00:00,0.4,61,Clear
2012-11-15 00:00:00,-1.4,70,Clear
2012-11-15 01:00:00,-2.0,79,Mainly Clear
2012-11-15 02:00:00,-2.3,81,Mainly Clear
2012-11-15 03:00:00,-2.9,83,Mainly Clear
2012-11-15 04:00:00,-3.6,82,Clear
2012-11-15 05:00:00,-2.9,79,Mainly Clear
2012-11-15 06:00:00,-3.1,80,Mainly Clear
2012-11-15 07:00:00,-2.9,80,Mostly Cloudy
2012-11-15 08:00:00,-2.1,80,Cloudy
2012-11-15 09:00:00,-1.0,75,Cloudy
2012-11-15 10:00:00,0.3,70,Cloudy
2012-11-15 11:00:00,1.3,64,Cloudy
2012-11-15 12:00:00,1.8,62,Cloudy
2012-11-15 13:00:00,2.6,55,Mostly Cloudy
2012-11-15 14:00:00,2.6,55,Mostly Cloudy
2012-11-15 15:00:00,2.4,55,Mainly Clear
2012-11-15 16:00:00,1.8,58,Mainly Clear
2012-11-15 17:00:00,1.2,59,Mainly Clear
2012-11-15 18:00:00,1.0,60,Clear
2012-11-15 19:00:00,0.5,63,Clear
2012-11-15 20:00:00,-0.7,69,Clear
2012-11-15 21:00:00,-2.9,77,Clear
2012-11-15 22:00:00,-1.7,77,Clear
2012-11-15 23:00:00,-4.3,86,Clear
2012-11-16 00:00:00,-3.1,83,Clear
2012-11-16 01:00:00,-5.3,88,Clear
2012-11-16 02:00:00,-4.5,87,Clear
2012-11-16 03:00:00,-3.6,89,Clear
2012-11-16 04:00:00,-6.7,90,Clear
2012-11-16 05:00:00,-6.5,91,Clear
2012-11-16 06:00:00,-5.4,93,Mostly Cloudy
2012-11-16 07:00:00,-5.2,91,Mostly Cloudy
2012-11-16 08:00:00,-3.2,89,Mostly Cloudy
2012-11-16 09:00:00,0.4,86,Mostly Cloudy
2012-11-16 10:00:00,2.0,75,Mainly Clear
2012-11-16 11:00:00,3.1,67,Mostly Cloudy
2012-11-16 12:00:00,3.9,62,Mainly Clear
2012-11-16 13:00:00,4.9,58,Mainly Clear
2012-11-16 14:00:00,5.3,59,Mainly Clear
2012-11-16 15:00:00,5.5,59,Mostly Cloudy
2012-11-16 16:00:00,4.8,61,Mostly Cloudy
2012-11-16 17:00:00,4.4,66,Cloudy
2012-11-16 18:00:00,4.2,66,Cloudy
2012-11-16 19:00:00,3.7,68,Mostly Cloudy
2012-11-16 20:00:00,3.3,70,Mostly Cloudy
2012-11-16 21:00:00,0.8,79,Mainly Clear
2012-11-16 22:00:00,-0.9,85,Mainly Clear
2012-11-16 23:00:00,-1.5,86,Mainly Clear
2012-11-17 00:00:00,-1.1,84,Clear
2012-11-17 01:00:00,-1.3,85,Clear
2012-11-17 02:00:00,-2.4,87,Mainly Clear
2012-11-17 03:00:00,-2.0,80,Clear
2012-11-17 04:00:00,-3.1,77,Clear
2012-11-17 05:00:00,-2.2,68,Clear
2012-11-17 06:00:00,-2.6,65,Clear
2012-11-17 07:00:00,-3.2,68,Mainly Clear
2012-11-17 08:00:00,-2.7,66,Mainly Clear
2012-11-17 09:00:00,-2.1,60,Mainly Clear
2012-11-17 10:00:00,-1.0,55,Mostly Cloudy
2012-11-17 11:00:00,-0.1,51,Mostly Cloudy
2012-11-17 12:00:00,1.2,46,Mainly Clear
2012-11-17 13:00:00,2.3,45,Mainly Clear
2012-11-17 14:00:00,2.8,47,Mainly Clear
2012-11-17 15:00:00,2.4,48,Mainly Clear
2012-11-17 16:00:00,2.0,50,Mainly Clear
2012-11-17 17:00:00,0.9,53,Clear
2012-11-17 18:00:00,-1.7,63,Mainly Clear
2012-11-17 19:00:00,-2.1,68,Clear
2012-11-17 20:00:00,-0.1,60,Clear
2012-11-17 21:00:00,-1.4,68,Clear
2012-11-17 22:00:00,-1.0,67,Clear
2012-11-17 23:00:00,-1.3,67,Clear
2012-11-18 00:00:00,-1.6,71,Clear
2012-11-18 01:00:00,-3.2,76,Clear
2012-11-18 02:00:00,-4.6,84,Clear
2012-11-18 03:00:00,-3.9,85,Clear
2012-11-18 04:00:00,-4.8,85,Clear
2012-11-18 05:00:00,-5.0,83,Clear
2012-11-18 06:00:00,-5.4,86,Mainly Clear
2012-11-18 07:00:00,-6.4,86,Mostly Cloudy
2012-11-18 08:00:00,-4.5,87,Cloudy
2012-11-18 09:00:00,-2.4,80,Cloudy
2012-11-18 10:00:00,-0.5,62,Mostly Cloudy
2012-11-18 11:00:00,1.9,54,Mostly Cloudy
2012-11-18 12:00:00,4.1,35,Mostly Cloudy
2012-11-18 13:00:00,4.0,31,Mostly Cloudy
2012-11-18 14:00:00,4.5,32,Mostly Cloudy
2012-11-18 15:00:00,4.5,29,Mostly Cloudy
2012-11-18 16:00:00,2.7,41,Mostly Cloudy
2012-11-18 17:00:00,1.5,47,Mostly Cloudy
2012-11-18 18:00:00,2.6,47,Mostly Cloudy
2012-11-18 19:00:00,1.1,55,Mostly Cloudy
2012-11-18 20:00:00,-1.8,69,Mostly Cloudy
2012-11-18 21:00:00,-0.6,61,Mainly Clear
2012-11-18 22:00:00,-1.3,66,Cloudy
2012-11-18 23:00:00,-2.1,75,Cloudy
2012-11-19 00:00:00,-1.8,75,Mostly Cloudy
2012-11-19 01:00:00,-2.4,77,Cloudy
2012-11-19 02:00:00,-3.1,78,Mostly Cloudy
2012-11-19 03:00:00,-3.6,78,Mostly Cloudy
2012-11-19 04:00:00,-3.7,78,Mostly Cloudy
2012-11-19 05:00:00,-4.0,79,Mainly Clear
2012-11-19 06:00:00,-4.3,81,Clear
2012-11-19 07:00:00,-4.6,83,Clear
2012-11-19 08:00:00,-2.8,79,Mainly Clear
2012-11-19 09:00:00,-0.5,74,Clear
2012-11-19 10:00:00,1.3,71,Mainly Clear
2012-11-19 11:00:00,2.4,65,Mainly Clear
2012-11-19 12:00:00,4.9,58,Clear
2012-11-19 13:00:00,4.9,69,Mainly Clear
2012-11-19 14:00:00,5.9,62,Mainly Clear
2012-11-19 15:00:00,6.2,59,Mainly Clear
2012-11-19 16:00:00,3.7,66,Mainly Clear
2012-11-19 17:00:00,3.0,72,Clear
2012-11-19 18:00:00,1.1,80,Mainly Clear
2012-11-19 19:00:00,0.1,80,Mainly Clear
2012-11-19 20:00:00,-1.4,85,Clear
2012-11-19 21:00:00,-2.5,91,Mainly Clear
2012-11-19 22:00:00,-3.3,93,Clear
2012-11-19 23:00:00,-0.7,90,Fog
2012-11-20 00:00:00,-3.3,91,Fog
2012-11-20 01:00:00,-3.6,95,Fog
2012-11-20 02:00:00,-1.8,88,Fog
2012-11-20 03:00:00,-3.6,93,Fog
2012-11-20 04:00:00,-2.9,89,Fog
2012-11-20 05:00:00,-2.9,89,Fog
2012-11-20 06:00:00,-2.9,87,Fog
2012-11-20 07:00:00,-3.4,87,Fog
2012-11-20 08:00:00,-2.0,84,Haze
2012-11-20 09:00:00,-0.7,81,Haze
2012-11-20 10:00:00,1.9,76,Mostly Cloudy
2012-11-20 11:00:00,3.0,69,Cloudy
2012-11-20 12:00:00,4.6,63,Cloudy
2012-11-20 13:00:00,5.5,63,Mostly Cloudy
2012-11-20 14:00:00,5.8,59,Mostly Cloudy
2012-11-20 15:00:00,5.9,59,Cloudy
2012-11-20 16:00:00,5.6,60,Cloudy
2012-11-20 17:00:00,4.2,72,Cloudy
2012-11-20 18:00:00,2.4,79,Mostly Cloudy
2012-11-20 19:00:00,1.9,80,Mostly Cloudy
2012-11-20 20:00:00,3.4,68,Mostly Cloudy
2012-11-20 21:00:00,1.9,73,Mostly Cloudy
2012-11-20 22:00:00,1.9,74,Mostly Cloudy
2012-11-20 23:00:00,2.0,73,Mostly Cloudy
2012-11-21 00:00:00,3.1,69,Mostly Cloudy
2012-11-21 01:00:00,0.6,81,Mostly Cloudy
2012-11-21 02:00:00,0.4,81,Mainly Clear
2012-11-21 03:00:00,-0.7,83,Mainly Clear
2012-11-21 04:00:00,-1.9,87,Mainly Clear
2012-11-21 05:00:00,-1.4,86,Mostly Cloudy
2012-11-21 06:00:00,-1.6,86,Mostly Cloudy
2012-11-21 07:00:00,-0.1,82,Haze
2012-11-21 08:00:00,0.4,83,Mostly Cloudy
2012-11-21 09:00:00,2.9,72,Mostly Cloudy
2012-11-21 10:00:00,5.2,62,Mainly Clear
2012-11-21 11:00:00,6.3,63,Mainly Clear
2012-11-21 12:00:00,7.2,58,Mainly Clear
2012-11-21 13:00:00,7.4,57,Mainly Clear
2012-11-21 14:00:00,8.3,50,Mainly Clear
2012-11-21 15:00:00,8.2,48,Mainly Clear
2012-11-21 16:00:00,5.5,61,Mainly Clear
2012-11-21 17:00:00,2.8,71,Mainly Clear
2012-11-21 18:00:00,2.1,80,Mainly Clear
2012-11-21 19:00:00,2.5,79,Mainly Clear
2012-11-21 20:00:00,1.4,85,Mostly Cloudy
2012-11-21 21:00:00,2.2,82,Mainly Clear
2012-11-21 22:00:00,0.9,85,Mostly Cloudy
2012-11-21 23:00:00,1.0,88,Mainly Clear
2012-11-22 00:00:00,1.3,94,Mainly Clear
2012-11-22 01:00:00,1.5,94,Clear
2012-11-22 02:00:00,1.3,90,Clear
2012-11-22 03:00:00,1.1,86,Clear
2012-11-22 04:00:00,-0.9,90,Clear
2012-11-22 05:00:00,-1.4,87,Clear
2012-11-22 06:00:00,-0.3,84,Clear
2012-11-22 07:00:00,0.8,78,Mainly Clear
2012-11-22 08:00:00,1.7,77,Mainly Clear
2012-11-22 09:00:00,3.3,74,Clear
2012-11-22 10:00:00,6.4,58,Clear
2012-11-22 11:00:00,8.4,52,Mainly Clear
2012-11-22 12:00:00,10.8,42,Mainly Clear
2012-11-22 13:00:00,11.6,35,Mainly Clear
2012-11-22 14:00:00,12.1,36,Mainly Clear
2012-11-22 15:00:00,10.7,44,Mainly Clear
2012-11-22 16:00:00,9.2,54,Mainly Clear
2012-11-22 17:00:00,7.1,61,Mainly Clear
2012-11-22 18:00:00,6.9,64,Mainly Clear
2012-11-22 19:00:00,6.3,67,Mainly Clear
2012-11-22 20:00:00,5.9,68,Mainly Clear
2012-11-22 21:00:00,5.6,71,Mainly Clear
2012-11-22 22:00:00,3.4,73,Mainly Clear
2012-11-22 23:00:00,4.4,66,Mainly Clear
2012-11-23 00:00:00,4.5,65,Clear
2012-11-23 01:00:00,2.7,77,Mainly Clear
2012-11-23 02:00:00,2.6,75,Mainly Clear
2012-11-23 03:00:00,2.8,70,Mainly Clear
2012-11-23 04:00:00,1.2,76,Mainly Clear
2012-11-23 05:00:00,2.5,70,Mostly Cloudy
2012-11-23 06:00:00,3.7,66,Mostly Cloudy
2012-11-23 07:00:00,4.1,67,Mostly Cloudy
2012-11-23 08:00:00,4.3,68,Cloudy
2012-11-23 09:00:00,6.2,59,Mostly Cloudy
2012-11-23 10:00:00,8.2,57,Mostly Cloudy
2012-11-23 11:00:00,10.4,50,Mostly Cloudy
2012-11-23 12:00:00,12.1,48,Mostly Cloudy
2012-11-23 13:00:00,10.9,51,Cloudy
2012-11-23 14:00:00,10.4,54,Cloudy
2012-11-23 15:00:00,10.4,58,Rain
2012-11-23 16:00:00,9.2,83,Rain
2012-11-23 17:00:00,8.8,87,Rain
2012-11-23 18:00:00,8.6,90,Cloudy
2012-11-23 19:00:00,8.7,87,Mostly Cloudy
2012-11-23 20:00:00,10.0,73,Cloudy
2012-11-23 21:00:00,9.3,70,Cloudy
2012-11-23 22:00:00,8.6,68,Rain Showers
2012-11-23 23:00:00,7.9,64,Cloudy
2012-11-24 00:00:00,7.5,61,Cloudy
2012-11-24 01:00:00,5.3,81,Rain Showers
2012-11-24 02:00:00,5.1,81,Rain Showers
2012-11-24 03:00:00,4.6,69,Cloudy
2012-11-24 04:00:00,4.1,63,Mostly Cloudy
2012-11-24 05:00:00,3.0,70,Mainly Clear
2012-11-24 06:00:00,2.8,72,Mostly Cloudy
2012-11-24 07:00:00,2.6,73,Mostly Cloudy
2012-11-24 08:00:00,2.2,74,Mostly Cloudy
2012-11-24 09:00:00,1.6,83,Rain Showers
2012-11-24 10:00:00,1.8,73,Snow Showers
2012-11-24 11:00:00,1.6,68,Snow Showers
2012-11-24 12:00:00,1.8,61,Snow Showers
2012-11-24 13:00:00,1.5,52,Cloudy
2012-11-24 14:00:00,1.3,57,Mostly Cloudy
2012-11-24 15:00:00,0.7,59,Snow Pellets
2012-11-24 16:00:00,-0.5,71,Mostly Cloudy
2012-11-24 17:00:00,-0.6,70,Snow Showers
2012-11-24 18:00:00,-0.4,68,Snow Showers
2012-11-24 19:00:00,-0.9,74,Snow Showers
2012-11-24 20:00:00,-0.9,69,Cloudy
2012-11-24 21:00:00,-1.5,62,Mostly Cloudy
2012-11-24 22:00:00,-1.8,61,Mostly Cloudy
2012-11-24 23:00:00,-2.1,60,Mostly Cloudy
2012-11-25 00:00:00,-2.6,61,Mostly Cloudy
2012-11-25 01:00:00,-2.9,61,Mainly Clear
2012-11-25 02:00:00,-3.3,63,Clear
2012-11-25 03:00:00,-3.6,62,Mainly Clear
2012-11-25 04:00:00,-4.1,67,Mainly Clear
2012-11-25 05:00:00,-4.3,64,Mainly Clear
2012-11-25 06:00:00,-4.3,66,Mainly Clear
2012-11-25 07:00:00,-4.8,70,Mainly Clear
2012-11-25 08:00:00,-4.3,68,Mainly Clear
2012-11-25 09:00:00,-3.8,65,Mainly Clear
2012-11-25 10:00:00,-3.0,61,Mostly Cloudy
2012-11-25 11:00:00,-2.9,60,Snow Showers
2012-11-25 12:00:00,-2.5,57,Cloudy
2012-11-25 13:00:00,-2.1,55,Cloudy
2012-11-25 14:00:00,-1.8,52,Mostly Cloudy
2012-11-25 15:00:00,-1.8,50,Mostly Cloudy
2012-11-25 16:00:00,-2.1,51,Mostly Cloudy
2012-11-25 17:00:00,-3.1,51,Clear
2012-11-25 18:00:00,-3.4,53,Clear
2012-11-25 19:00:00,-3.7,57,Clear
2012-11-25 20:00:00,-3.7,58,Mostly Cloudy
2012-11-25 21:00:00,-3.4,59,Mostly Cloudy
2012-11-25 22:00:00,-3.6,60,Mostly Cloudy
2012-11-25 23:00:00,-4.2,61,Mostly Cloudy
2012-11-26 00:00:00,-4.9,67,Mostly Cloudy
2012-11-26 01:00:00,-6.5,73,Mainly Clear
2012-11-26 02:00:00,-5.0,68,Mainly Clear
2012-11-26 03:00:00,-4.5,69,Cloudy
2012-11-26 04:00:00,-4.3,68,Cloudy
2012-11-26 05:00:00,-4.3,62,Cloudy
2012-11-26 06:00:00,-4.5,61,Cloudy
2012-11-26 07:00:00,-4.7,64,Cloudy
2012-11-26 08:00:00,-5.5,67,Mainly Clear
